period,sex,age,initial_state,final_state,calibrated_probability
2010,male,70,2,2,0.558561173039
2010,male,70,2,3,0.0975570476782
2010,male,70,2,4,0.0186279023154
2010,male,70,2,5,0.0870291752566
2010,male,70,3,2,0.041870794062
2010,male,70,3,3,0.692465730493
2010,male,70,3,4,0.126609716434
2010,male,70,3,5,0.139053759011
2010,male,70,4,4,0.760920633126
2010,male,70,4,5,0.239079366874
2010,male,71,0,0,0.712389360661
2010,male,71,0,1,0.247393125315
2010,male,71,0,4,0.00447635852888
2010,male,71,0,5,0.0357411554954
2010,male,71,1,0,0.293314589704
2010,male,71,1,1,0.523594685963
2010,male,71,1,2,0.113019173501
2010,male,71,1,4,0.00695650149498
2010,male,71,1,5,0.0631150493372
2010,male,71,2,1,0.245597298774
2010,male,71,2,2,0.545471508171
2010,male,71,2,3,0.0967893474736
2010,male,71,2,4,0.0182498959142
2010,male,71,2,5,0.0938919496672
2010,male,71,3,2,0.0585842851925
2010,male,71,3,3,0.667086744043
2010,male,71,3,4,0.124881853387
2010,male,71,3,5,0.149447117377
2010,male,71,4,4,0.749099670183
2010,male,71,4,5,0.250900329817
2010,male,72,0,0,0.687864902101
2010,male,72,0,1,0.267678575782
2010,male,72,0,4,0.00564393436893
2010,male,72,0,5,0.0388125877486
2010,male,72,1,0,0.278389344593
2010,male,72,1,1,0.520518971733
2010,male,72,1,2,0.12411376076
2010,male,72,1,4,0.00709493907913
2010,male,72,1,5,0.0698829838344
2010,male,72,2,1,0.246925023885
2010,male,72,2,2,0.535308258721
2010,male,72,2,3,0.0965659118677
2010,male,72,2,4,0.0181665574451
2010,male,72,2,5,0.10303424808
2010,male,72,3,2,0.0768205425229
2010,male,72,3,3,0.636855199036
2010,male,72,3,4,0.123597052701
2010,male,72,3,5,0.16272720574
2010,male,72,4,4,0.731432447392
2010,male,72,4,5,0.268567552608
2010,male,73,0,0,0.663502184936
2010,male,73,0,1,0.28876455561
2010,male,73,0,4,0.00669384603435
2010,male,73,0,5,0.0410394134196
2010,male,73,1,0,0.262591566225
2010,male,73,1,1,0.520532813346
2010,male,73,1,2,0.134684447581
2010,male,73,1,4,0.00727367695946
2010,male,73,1,5,0.0749174958884
2010,male,73,2,1,0.243820116474
2010,male,73,2,2,0.530195920352
2010,male,73,2,3,0.0973246757768
2010,male,73,2,4,0.0184409744953
2010,male,73,2,5,0.110218312902
2010,male,73,3,2,0.0957189751185
2010,male,73,3,3,0.608402773055
2010,male,73,3,4,0.123722729062
2010,male,73,3,5,0.172155522765
2010,male,73,4,4,0.719132586988
2010,male,73,4,5,0.280867413012
2010,male,74,0,0,0.637805346408
2010,male,74,0,1,0.309777648663
2010,male,74,0,4,0.00750139661142
2010,male,74,0,5,0.0449156083176
2010,male,74,1,0,0.245129518243
2010,male,74,1,1,0.520707212562
2010,male,74,1,2,0.144012518733
2010,male,74,1,4,0.00744304404681
2010,male,74,1,5,0.0827077064147
2010,male,74,2,1,0.235117746309
2010,male,74,2,2,0.525569013241
2010,male,74,2,3,0.0982857902276
2010,male,74,2,4,0.018917668597
2010,male,74,2,5,0.122109781625
2010,male,74,3,2,0.112589470299
2010,male,74,3,3,0.575450533706
2010,male,74,3,4,0.123718906823
2010,male,74,3,5,0.188241089172
2010,male,74,4,4,0.695198479668
2010,male,74,4,5,0.304801520332
2010,male,75,0,0,0.612993515907
2010,male,75,0,1,0.331486662077
2010,male,75,0,4,0.00802378680318
2010,male,75,0,5,0.0474960352126
2010,male,75,1,0,0.227938412798
2010,male,75,1,1,0.523696499592
2010,male,75,1,2,0.152920901158
2010,male,75,1,4,0.00763000895022
2010,male,75,1,5,0.0878141775013
2010,male,75,2,1,0.223774266751
2010,male,75,2,2,0.525524899792
2010,male,75,2,3,0.100263264163
2010,male,75,2,4,0.0197536011182
2010,male,75,2,5,0.130683968175
2010,male,75,3,2,0.127685089331
2010,male,75,3,3,0.548118346785
2010,male,75,3,4,0.125484316254
2010,male,75,3,5,0.19871224763
2010,male,75,4,4,0.67990687287
2010,male,75,4,5,0.32009312713
2010,male,76,0,0,0.587422967954
2010,male,76,0,1,0.352789572505
2010,male,76,0,4,0.00822575423465
2010,male,76,0,5,0.0515617053061
2010,male,76,1,0,0.210075391102
2010,male,76,1,1,0.526164198291
2010,male,76,1,2,0.16066603118
2010,male,76,1,4,0.00777449711741
2010,male,76,1,5,0.0953198823094
2010,male,76,2,1,0.208688146901
2010,male,76,2,2,0.524798884711
2010,male,76,2,3,0.102316956006
2010,male,76,2,4,0.0207729852482
2010,male,76,2,5,0.143423027134
2010,male,76,3,2,0.138406557796
2010,male,76,3,3,0.519088263075
2010,male,76,3,4,0.127232773786
2010,male,76,3,5,0.215272405344
2010,male,76,4,4,0.654716669699
2010,male,76,4,5,0.345283330301
2010,male,77,0,0,0.560541590113
2010,male,77,0,1,0.372865506127
2010,male,77,0,4,0.00812734312933
2010,male,77,0,5,0.0584655606307
2010,male,77,1,0,0.191464018554
2010,male,77,1,1,0.526166633678
2010,male,77,1,2,0.166866285676
2010,male,77,1,4,0.00783388483862
2010,male,77,1,5,0.107669177254
2010,male,77,2,1,0.190051101839
2010,male,77,2,2,0.520190555034
2010,male,77,2,3,0.103835865939
2010,male,77,2,4,0.0218510629493
2010,male,77,2,5,0.164071414238
2010,male,77,3,2,0.143038803686
2010,male,77,3,3,0.485550995142
2010,male,77,3,4,0.127887864811
2010,male,77,3,5,0.243522336361
2010,male,77,4,4,0.61118252934
2010,male,77,4,5,0.38881747066
2010,male,78,0,0,0.535093559204
2010,male,78,0,1,0.393094601498
2010,male,78,0,4,0.00782859687452
2010,male,78,0,5,0.0639832424231
2010,male,78,1,0,0.17417183048
2010,male,78,1,1,0.527832827496
2010,male,78,1,2,0.173142228617
2010,male,78,1,4,0.00785652224549
2010,male,78,1,5,0.116996591162
2010,male,78,2,1,0.171635442776
2010,male,78,2,2,0.51831384858
2010,male,78,2,3,0.106154266973
2010,male,78,2,4,0.0232686531237
2010,male,78,2,5,0.180627788548
2010,male,78,3,2,0.144861602335
2010,male,78,3,3,0.459194153022
2010,male,78,3,4,0.130214679595
2010,male,78,3,5,0.265729565049
2010,male,78,4,4,0.578096402733
2010,male,78,4,5,0.421903597267
2010,male,79,0,0,0.511221851244
2010,male,79,0,1,0.413486865139
2010,male,79,0,4,0.00740555196872
2010,male,79,0,5,0.0678857316478
2010,male,79,1,0,0.158318986504
2010,male,79,1,1,0.531021884409
2010,male,79,1,2,0.17992478247
2010,male,79,1,4,0.00782859116142
2010,male,79,1,5,0.122905755456
2010,male,79,2,1,0.154174518811
2010,male,79,2,2,0.519279115988
2010,male,79,2,3,0.109380564286
2010,male,79,2,4,0.0250740801299
2010,male,79,2,5,0.192091720786
2010,male,79,3,2,0.144704250642
2010,male,79,3,3,0.440120586953
2010,male,79,3,4,0.13439254511
2010,male,79,3,5,0.280782617295
2010,male,79,4,4,0.557335653492
2010,male,79,4,5,0.442664346508
2010,male,80,0,0,0.485503420371
2010,male,80,0,1,0.430933293536
2010,male,80,0,4,0.00688014144898
2010,male,80,0,5,0.0766831446444
2010,male,80,1,0,0.141960938031
2010,male,80,1,1,0.528170419572
2010,male,80,1,2,0.185108818957
2010,male,80,1,4,0.00762991438254
2010,male,80,1,5,0.137129909058
2010,male,80,2,1,0.134897135453
2010,male,80,2,2,0.510874096302
2010,male,80,2,3,0.11096556621
2010,male,80,2,4,0.0266854364193
2010,male,80,2,5,0.216577765615
2010,male,80,3,2,0.137873139887
2010,male,80,3,3,0.411739215518
2010,male,80,3,4,0.135168282775
2010,male,80,3,5,0.315219361821
2010,male,80,4,4,0.507333039602
2010,male,80,4,5,0.492666960398
2010,male,81,0,0,0.462916061011
2010,male,81,0,1,0.449349711513
2010,male,81,0,4,0.00638425847522
2010,male,81,0,5,0.0813499690001
2010,male,81,1,0,0.128012175419
2010,male,81,1,1,0.528729342053
2010,male,81,1,2,0.192466559956
2010,male,81,1,4,0.00739384807745
2010,male,81,1,5,0.143398074494
2010,male,81,2,1,0.118984467253
2010,male,81,2,2,0.509397302196
2010,male,81,2,3,0.114422616321
2010,male,81,2,4,0.0289305745837
2010,male,81,2,5,0.228265039646
2010,male,81,3,2,0.132687726671
2010,male,81,3,3,0.396506152
2010,male,81,3,4,0.139475881336
2010,male,81,3,5,0.331330239994
2010,male,81,4,4,0.487416664716
2010,male,81,4,5,0.512583335284
2010,male,82,0,0,0.437767928483
2010,male,82,0,1,0.463028974177
2010,male,82,0,4,0.00588551197619
2010,male,82,0,5,0.0933175853633
2010,male,82,1,0,0.113443228398
2010,male,82,1,1,0.519846378143
2010,male,82,1,2,0.197902808825
2010,male,82,1,4,0.00694225802352
2010,male,82,1,5,0.16186532661
2010,male,82,2,1,0.101745763928
2010,male,82,2,2,0.49372153473
2010,male,82,2,3,0.115045454787
2010,male,82,2,4,0.0306224094339
2010,male,82,2,5,0.25886483712
2010,male,82,3,2,0.120811144427
2010,male,82,3,3,0.36664588947
2010,male,82,3,4,0.13749235771
2010,male,82,3,5,0.375050608393
2010,male,82,4,4,0.426484539435
2010,male,82,4,5,0.573515460565
2010,male,83,0,0,0.415673201583
2010,male,83,0,1,0.47723724864
2010,male,83,0,4,0.00549460204434
2010,male,83,0,5,0.101594947733
2010,male,83,1,0,0.101117610162
2010,male,83,1,1,0.513051793183
2010,male,83,1,2,0.206239238733
2010,male,83,1,4,0.00644544086223
2010,male,83,1,5,0.173145917059
2010,male,83,2,1,0.0880685157677
2010,male,83,2,2,0.484330428227
2010,male,83,2,3,0.117467583838
2010,male,83,2,4,0.0329295619715
2010,male,83,2,5,0.277203910195
2010,male,83,3,2,0.11192726528
2010,male,83,3,3,0.348706459649
2010,male,83,3,4,0.138451798455
2010,male,83,3,5,0.400914476617
2010,male,83,4,4,0.394768880079
2010,male,83,4,5,0.605231119921
2010,male,84,0,0,0.392133399594
2010,male,84,0,1,0.486730789757
2010,male,84,0,4,0.00517555158069
2010,male,84,0,5,0.115960259069
2010,male,84,1,0,0.0888779659236
2010,male,84,1,1,0.49759546189
2010,male,84,1,2,0.213840320437
2010,male,84,1,4,0.00578482950681
2010,male,84,1,5,0.193901422243
2010,male,84,2,1,0.0746016979439
2010,male,84,2,2,0.463652864339
2010,male,84,2,3,0.117468192173
2010,male,84,2,4,0.0346630887775
2010,male,84,2,5,0.309614156766
2010,male,84,3,2,0.0994869088566
2010,male,84,3,3,0.320300446436
2010,male,84,3,4,0.133495221451
2010,male,84,3,5,0.446717423257
2010,male,84,4,4,0.334961821446
2010,male,84,4,5,0.665038178554
2010,male,85,0,0,0.370416970345
2010,male,85,0,1,0.494984573771
2010,male,85,0,4,0.00499148549767
2010,male,85,0,5,0.129606970386
2010,male,85,1,0,0.0781409693797
2010,male,85,1,1,0.480402412461
2010,male,85,1,2,0.224069771191
2010,male,85,1,4,0.005076671778
2010,male,85,1,5,0.21231017519
2010,male,85,2,1,0.0636619466618
2010,male,85,2,2,0.444658862803
2010,male,85,2,3,0.118133470593
2010,male,85,2,4,0.0366427232952
2010,male,85,2,5,0.336902996647
2010,male,85,3,2,0.0892240498517
2010,male,85,3,3,0.297607500104
2010,male,85,3,4,0.128861355093
2010,male,85,3,5,0.484307094951
2010,male,85,4,4,0.289660713017
2010,male,85,4,5,0.710339286983
2010,male,86,0,0,0.34917416244
2010,male,86,0,1,0.500127050079
2010,male,86,0,4,0.0049460394318
2010,male,86,0,5,0.145752748049
2010,male,86,1,0,0.0682605979007
2010,male,86,1,1,0.45795521615
2010,male,86,1,2,0.236004168021
2010,male,86,1,4,0.0043149290793
2010,male,86,1,5,0.233465088849
2010,male,86,2,1,0.0542373417806
2010,male,86,2,2,0.422220890454
2010,male,86,2,3,0.118107495603
2010,male,86,2,4,0.0384199249062
2010,male,86,2,5,0.367014347256
2010,male,86,3,2,0.0794332406976
2010,male,86,3,3,0.274067146038
2010,male,86,3,4,0.121799612381
2010,male,86,3,5,0.524700000883
2010,male,86,4,4,0.242422871622
2010,male,86,4,5,0.757577128378
2010,male,87,0,0,0.332163142557
2010,male,87,0,1,0.507618357163
2010,male,87,0,4,0.00512727625779
2010,male,87,0,5,0.155091224023
2010,male,87,1,0,0.0603839678358
2010,male,87,1,1,0.438702216465
2010,male,87,1,2,0.25499436887
2010,male,87,1,4,0.00360989186159
2010,male,87,1,5,0.242309554967
2010,male,87,2,1,0.048027792279
2010,male,87,2,2,0.412127447064
2010,male,87,2,3,0.121910053473
2010,male,87,2,4,0.0414559647074
2010,male,87,2,5,0.376478742476
2010,male,87,3,2,0.0758189632265
2010,male,87,3,3,0.269071260898
2010,male,87,3,4,0.121044257717
2010,male,87,3,5,0.534065518158
2010,male,87,4,4,0.24145859626
2010,male,87,4,5,0.75854140374
2010,male,88,0,0,0.309464458441
2010,male,88,0,1,0.502195707139
2010,male,88,0,4,0.00543365409183
2010,male,88,0,5,0.182906180328
2010,male,88,1,0,0.051283572083
2010,male,88,1,1,0.399831215639
2010,male,88,1,2,0.268311287296
2010,male,88,1,4,0.00281029371736
2010,male,88,1,5,0.277763631264
2010,male,88,2,1,0.0401389740838
2010,male,88,2,2,0.374470768279
2010,male,88,2,3,0.117673886113
2010,male,88,2,4,0.0416589147434
2010,male,88,2,5,0.42605745678
2010,male,88,3,2,0.0644485461164
2010,male,88,3,3,0.232969458508
2010,male,88,3,4,0.104443168983
2010,male,88,3,5,0.598138826392
2010,male,88,4,4,0.164719420519
2010,male,88,4,5,0.835280579481
2010,male,89,0,0,0.288963178335
2010,male,89,0,1,0.495482470786
2010,male,89,0,4,0.00606566804884
2010,male,89,0,5,0.20948868283
2010,male,89,1,0,0.0435074412509
2010,male,89,1,1,0.360208100683
2010,male,89,1,2,0.286448433139
2010,male,89,1,4,0.00211220494608
2010,male,89,1,5,0.30772381998
2010,male,89,2,1,0.0343228438244
2010,male,89,2,2,0.342432229289
2010,male,89,2,3,0.114863063753
2010,male,89,2,4,0.0421219258214
2010,male,89,2,5,0.466259937313
2010,male,89,3,2,0.0568783738666
2010,male,89,3,3,0.206543077733
2010,male,89,3,4,0.0906881354292
2010,male,89,3,5,0.645890412972
2010,male,89,4,4,0.113410671243
2010,male,89,4,5,0.886589328757
2010,male,90,0,0,0.275402622621
2010,male,90,0,1,0.496413050757
2010,male,90,0,4,0.00731393311206
2010,male,90,0,5,0.22087039351
2010,male,90,1,0,0.0379069443111
2010,male,90,1,1,0.329327301105
2010,male,90,1,2,0.319427679275
2010,male,90,1,4,0.00157128428365
2010,male,90,1,5,0.311766791025
2010,male,90,2,1,0.031948470352
2010,male,90,2,2,0.334364347658
2010,male,90,2,3,0.120327296109
2010,male,90,2,4,0.045438007549
2010,male,90,2,5,0.467921878332
2010,male,90,3,2,0.0594757148047
2010,male,90,3,3,0.213099073127
2010,male,90,3,4,0.0899027869211
2010,male,90,3,5,0.637522425147
2010,male,90,4,4,0.139731865714
2010,male,90,4,5,0.860268134286
2010,male,91,0,0,0.258644170471
2010,male,91,0,1,0.48747396805
2010,male,91,0,4,0.00925991718906
2010,male,91,0,5,0.24462194429
2010,male,91,1,0,0.0319328964349
2010,male,91,1,1,0.287263258823
2010,male,91,1,2,0.350743551303
2010,male,91,1,4,0.00108609653175
2010,male,91,1,5,0.328974196908
2010,male,91,2,1,0.0290133239481
2010,male,91,2,2,0.31159935401
2010,male,91,2,3,0.120942644895
2010,male,91,2,4,0.0467086086368
2010,male,91,2,5,0.491736068511
2010,male,91,3,2,0.0588871499529
2010,male,91,3,3,0.20363913877
2010,male,91,3,4,0.0808418009583
2010,male,91,3,5,0.656631910318
2010,male,91,4,4,0.128472221421
2010,male,91,4,5,0.871527778579
2010,male,92,0,0,0.2338095256
2010,male,92,0,1,0.458234055321
2010,male,92,0,4,0.0121072548625
2010,male,92,0,5,0.295849164217
2010,male,92,1,0,0.0251919556883
2010,male,92,1,1,0.231225922663
2010,male,92,1,2,0.367803416271
2010,male,92,1,4,0.000673725540634
2010,male,92,1,5,0.375104979837
2010,male,92,2,1,0.0242019350095
2010,male,92,2,2,0.260220073036
2010,male,92,2,3,0.109538845767
2010,male,92,2,4,0.042932951021
2010,male,92,2,5,0.563106195166
2010,male,92,3,2,0.0488742270767
2010,male,92,3,3,0.158913008052
2010,male,92,3,4,0.058034608849
2010,male,92,3,5,0.734178156022
2010,male,92,4,4,0.0403983854642
2010,male,92,4,5,0.959601614536
2010,male,93,0,0,0.219762604292
2010,male,93,0,1,0.445324635
2010,male,93,0,4,0.0177810250761
2010,male,93,0,5,0.317131735632
2010,male,93,1,0,0.0208100156292
2010,male,93,1,1,0.191763625186
2010,male,93,1,2,0.412393469455
2010,male,93,1,4,0.00041816499636
2010,male,93,1,5,0.374614724734
2010,male,93,2,1,0.0235836317628
2010,male,93,2,2,0.246983158099
2010,male,93,2,3,0.113409735331
2010,male,93,2,4,0.0447227510753
2010,male,93,2,5,0.571300723732
2010,male,93,3,2,0.0558300737015
2010,male,93,3,3,0.165594603284
2010,male,93,3,4,0.0542918711049
2010,male,93,3,5,0.72428345191
2010,male,93,4,4,0.0659493295023
2010,male,93,4,5,0.934050670498
2010,male,94,0,0,0.208828758862
2010,male,94,0,1,0.434961548841
2010,male,94,0,4,0.0287168057785
2010,male,94,0,5,0.327492886518
2010,male,94,1,0,0.0171180230218
2010,male,94,1,1,0.155610610045
2010,male,94,1,2,0.470803419181
2010,male,94,1,4,0.000246270496743
2010,male,94,1,5,0.356221677255
2010,male,94,2,1,0.0246665163186
2010,male,94,2,2,0.244127420977
2010,male,94,2,3,0.123018893444
2010,male,94,2,4,0.048346359996
2010,male,94,2,5,0.559840809264
2010,male,94,3,2,0.071721069434
2010,male,94,3,3,0.187500471774
2010,male,94,3,4,0.053764860847
2010,male,94,3,5,0.687013597945
2010,male,94,4,4,0.123270346903
2010,male,94,4,5,0.876729653097
2010,male,95,0,0,0.17265332845
2010,male,95,0,1,0.367393558917
2010,male,95,0,4,0.0441946570505
2010,male,95,0,5,0.415758455583
2010,male,95,1,0,0.0120064544782
2010,male,95,1,1,0.105645500613
2010,male,95,1,2,0.469230968672
2010,male,95,1,4,0.000117504007296
2010,male,95,1,5,0.412999572229
2010,male,95,2,1,0.0187726201783
2010,male,95,2,2,0.169896214593
2010,male,95,2,3,0.0945438494254
2010,male,95,2,4,0.0366441753118
2010,male,95,2,5,0.680143140492
2010,male,95,3,2,0.0522308396742
2010,male,95,3,3,0.115813461275
2010,male,95,3,4,0.0282453934877
2010,male,95,3,5,0.803710305563
2010,male,95,4,4,0.0
2010,male,95,4,5,1.0
2010,male,96,0,0,0.16467588225
2010,male,96,0,1,0.355761972475
2010,male,96,0,4,0.0865292283684
2010,male,96,0,5,0.393032916906
2010,male,96,1,0,0.00969494094993
2010,male,96,1,1,0.0809053316077
2010,male,96,1,2,0.551976167827
2010,male,96,1,4,6.11538825574e-05
2010,male,96,1,5,0.357362405733
2010,male,96,2,1,0.0235519998075
2010,male,96,2,2,0.188081668317
2010,male,96,2,3,0.116337007157
2010,male,96,2,4,0.0439686261075
2010,male,96,2,5,0.628060698611
2010,male,96,3,2,0.0915655301707
2010,male,96,3,3,0.16502846723
2010,male,96,3,4,0.0332325110391
2010,male,96,3,5,0.71017349156
2010,male,96,4,4,0.0996576865687
2010,male,96,4,5,0.900342313431
2010,male,97,0,0,0.121617533567
2010,male,97,0,1,0.265029431677
2010,male,97,0,4,0.145659540283
2010,male,97,0,5,0.467693494473
2010,male,97,1,0,0.00638792423471
2010,male,97,1,1,0.0494673748551
2010,male,97,1,2,0.543918330194
2010,male,97,1,4,2.45362212457e-05
2010,male,97,1,5,0.400201834495
2010,male,97,2,1,0.0165647567479
2010,male,97,2,2,0.112327282063
2010,male,97,2,3,0.0777519822613
2010,male,97,2,4,0.0283055216497
2010,male,97,2,5,0.765050457278
2010,male,97,3,2,0.068238998551
2010,male,97,3,3,0.0954096501849
2010,male,97,3,4,0.0153735426822
2010,male,97,3,5,0.820977808582
2010,male,97,4,4,0.0
2010,male,97,4,5,1.0
2010,male,98,0,0,0.0889222597099
2010,male,98,0,1,0.194173860311
2010,male,98,0,4,0.271405034871
2010,male,98,0,5,0.445498845108
2010,male,98,1,0,0.0043929846806
2010,male,98,1,1,0.0308434948447
2010,male,98,1,2,0.57505057567
2010,male,98,1,4,9.67990278796e-06
2010,male,98,1,5,0.389703264902
2010,male,98,2,1,0.0141123002803
2010,male,98,2,2,0.0779853411888
2010,male,98,2,3,0.0608320430635
2010,male,98,2,4,0.0210530898794
2010,male,98,2,5,0.826017225588
2010,male,98,3,2,0.0781023673003
2010,male,98,3,3,0.0805219437407
2010,male,98,3,4,0.0100432276648
2010,male,98,3,5,0.831332461294
2010,male,98,4,4,0.0
2010,male,98,4,5,1.0
2010,male,99,0,0,0.0621505381116
2010,male,99,0,1,0.135064130464
2010,male,99,0,4,0.544195048823
2010,male,99,0,5,0.258590282601
2010,male,99,1,0,0.0033775351376
2010,male,99,1,1,0.0209774392917
2010,male,99,1,2,0.699633194531
2010,male,99,1,4,4.01083813805e-06
2010,male,99,1,5,0.276007820201
2010,male,99,2,1,0.0327045762926
2010,male,99,2,2,0.140956133615
2010,male,99,2,3,0.124807436374
2010,male,99,2,4,0.0404896883719
2010,male,99,2,5,0.661042165347
2010,male,99,3,2,0.216788603442
2010,male,99,3,3,0.15601058897
2010,male,99,3,4,0.0145455102151
2010,male,99,3,5,0.612655297373
2010,male,99,4,4,0.165380097385
2010,male,99,4,5,0.834619902615
2010,male,100,0,0,0.0128813142677
2010,male,100,0,1,0.0276643961451
2010,male,100,0,4,0.366769009341
2010,male,100,0,5,0.592685280246
2010,male,100,1,0,0.0
2010,male,100,1,1,0.0
2010,male,100,1,2,0.0
2010,male,100,1,4,0.0
2010,male,100,1,5,1.0
2010,male,100,2,1,0.0
2010,male,100,2,2,0.0
2010,male,100,2,3,0.0
2010,male,100,2,4,0.0
2010,male,100,2,5,1.0
2010,male,100,3,2,0.0
2010,male,100,3,3,0.0
2010,male,100,3,4,0.0
2010,male,100,3,5,1.0
2010,male,100,4,4,0.0
2010,male,100,4,5,1.0
2010,male,101,0,0,0.00817485658198
2010,male,101,0,1,0.0172256888768
2010,male,101,0,4,0.863850729371
2010,male,101,0,5,0.11074872517
2010,male,101,1,0,0.00104081453887
2010,male,101,1,1,0.00467175627092
2010,male,101,1,2,0.591915925333
2010,male,101,1,4,2.94240995846e-07
2010,male,101,1,5,0.402371209616
2010,male,101,2,1,0.0
2010,male,101,2,2,0.0
2010,male,101,2,3,0.0
2010,male,101,2,4,0.0
2010,male,101,2,5,1.0
2010,male,101,3,2,0.0633115355053
2010,male,101,3,3,0.0185244603662
2010,male,101,3,4,0.00086302006541
2010,male,101,3,5,0.917300984063
2010,male,101,4,4,0.0
2010,male,101,4,5,1.0
2010,male,102,0,0,0.0
2010,male,102,0,1,0.0
2010,male,102,0,4,0.0
2010,male,102,0,5,1.0
2010,male,102,1,0,0.0
2010,male,102,1,1,0.0
2010,male,102,1,2,0.0
2010,male,102,1,4,0.0
2010,male,102,1,5,1.0
2010,male,102,2,1,0.0
2010,male,102,2,2,0.0
2010,male,102,2,3,0.0
2010,male,102,2,4,0.0
2010,male,102,2,5,1.0
2010,male,102,3,2,0.0
2010,male,102,3,3,0.0
2010,male,102,3,4,0.0
2010,male,102,3,5,1.0
2010,male,102,4,4,0.0
2010,male,102,4,5,1.0
2010,male,103,0,0,0.000150695660016
2010,male,103,0,1,0.000298917155649
2010,male,103,0,4,0.33516062825
2010,male,103,0,5,0.664389758934
2010,male,103,1,0,0.0
2010,male,103,1,1,0.0
2010,male,103,1,2,0.0
2010,male,103,1,4,0.0
2010,male,103,1,5,1.0
2010,male,103,2,1,0.0
2010,male,103,2,2,0.0
2010,male,103,2,3,0.0
2010,male,103,2,4,0.0
2010,male,103,2,5,1.0
2010,male,103,3,2,0.0
2010,male,103,3,3,0.0
2010,male,103,3,4,0.0
2010,male,103,3,5,1.0
2010,male,103,4,4,0.0
2010,male,103,4,5,1.0
2010,male,104,0,0,0.0
2010,male,104,0,1,0.0
2010,male,104,0,4,0.0
2010,male,104,0,5,1.0
2010,male,104,1,0,0.0
2010,male,104,1,1,0.0
2010,male,104,1,2,0.0
2010,male,104,1,4,0.0
2010,male,104,1,5,1.0
2010,male,104,2,1,0.0
2010,male,104,2,2,0.0
2010,male,104,2,3,0.0
2010,male,104,2,4,0.0
2010,male,104,2,5,1.0
2010,male,104,3,2,0.0
2010,male,104,3,3,0.0
2010,male,104,3,4,0.0
2010,male,104,3,5,1.0
2010,male,104,4,4,0.0
2010,male,104,4,5,1.0
2010,male,106,0,0,0.0
2010,male,106,0,1,0.0
2010,male,106,0,4,0.0
2010,male,106,0,5,1.0
2010,male,106,1,0,0.0
2010,male,106,1,1,0.0
2010,male,106,1,2,0.0
2010,male,106,1,4,0.0
2010,male,106,1,5,1.0
2010,male,106,2,1,0.0
2010,male,106,2,2,0.0
2010,male,106,2,3,0.0
2010,male,106,2,4,0.0
2010,male,106,2,5,1.0
2010,male,106,3,2,0.0
2010,male,106,3,3,0.0
2010,male,106,3,4,0.0
2010,male,106,3,5,1.0
2010,male,106,4,4,0.0
2010,male,106,4,5,1.0
2010,female,107,0,0,0.0
2010,female,107,0,1,0.0
2010,female,107,0,4,0.0
2010,female,107,0,5,1.0
2010,female,107,1,0,0.0
2010,female,107,1,1,0.0
2010,female,107,1,2,0.0
2010,female,107,1,4,0.0
2010,female,107,1,5,1.0
2010,female,107,2,1,0.0
2010,female,107,2,2,0.0
2010,female,107,2,3,0.0
2010,female,107,2,4,0.0
2010,female,107,2,5,1.0
2010,female,107,3,2,0.0
2010,female,107,3,3,0.0
2010,female,107,3,4,0.0
2010,female,107,3,5,1.0
2010,female,107,4,4,0.0
2010,female,107,4,5,1.0
2010,male,107,0,0,0.0
2010,male,107,0,1,0.0
2010,male,107,0,4,0.0
2010,male,107,0,5,1.0
2010,male,107,1,0,0.0
2010,male,107,1,1,0.0
2010,male,107,1,2,0.0
2010,male,107,1,4,0.0
2010,male,107,1,5,1.0
2010,male,107,2,1,0.0
2010,male,107,2,2,0.0
2010,male,107,2,3,0.0
2010,male,107,2,4,0.0
2010,male,107,2,5,1.0
2010,male,107,3,2,0.0
2010,male,107,3,3,0.0
2010,male,107,3,4,0.0
2010,male,107,3,5,1.0
2010,male,107,4,4,0.0
2010,male,107,4,5,1.0
2010,female,108,0,0,0.0
2010,female,108,0,1,0.0
2010,female,108,0,4,0.0
2010,female,108,0,5,1.0
2010,female,108,1,0,0.0
2010,female,108,1,1,0.0
2010,female,108,1,2,0.0
2010,female,108,1,4,0.0
2010,female,108,1,5,1.0
2010,female,108,2,1,0.0
2010,female,108,2,2,0.0
2010,female,108,2,3,0.0
2010,female,108,2,4,0.0
2010,female,108,2,5,1.0
2010,female,108,3,2,0.0
2010,female,108,3,3,0.0
2010,female,108,3,4,0.0
2010,female,108,3,5,1.0
2010,female,108,4,4,0.0
2010,female,108,4,5,1.0
2010,male,108,0,0,0.0
2010,male,108,0,1,0.0
2010,male,108,0,4,0.0
2010,male,108,0,5,1.0
2010,male,108,1,0,0.0
2010,male,108,1,1,0.0
2010,male,108,1,2,0.0
2010,male,108,1,4,0.0
2010,male,108,1,5,1.0
2010,male,108,2,1,0.0
2010,male,108,2,2,0.0
2010,male,108,2,3,0.0
2010,male,108,2,4,0.0
2010,male,108,2,5,1.0
2010,male,108,3,2,0.0
2010,male,108,3,3,0.0
2010,male,108,3,4,0.0
2010,male,108,3,5,1.0
2010,male,108,4,4,0.0
2010,male,108,4,5,1.0
2010,female,109,0,0,0.0
2010,female,109,0,1,0.0
2010,female,109,0,4,0.0
2010,female,109,0,5,1.0
2010,female,109,1,0,0.0
2010,female,109,1,1,0.0
2010,female,109,1,2,0.0
