period,age,initial_state,final_state,periodized_calibrated_probability
2055,69,0,4,0.00101046619537
2055,69,1,0,0.255831415592
2055,69,1,1,0.602865324625
2055,69,1,2,0.129164133713
2055,69,1,4,0.00337054044748
2055,69,2,1,0.360257780417
2055,69,2,2,0.551865587668
2055,69,2,3,0.0547294821811
2055,69,2,4,0.0184667416177
2055,69,3,2,0.306294284216
2055,69,3,3,0.349988293071
2055,69,3,4,0.299771931216
2055,69,4,4,0.932455687141
2055,70,0,0,0.597751128876
2055,70,0,1,0.393422600368
2055,70,0,4,0.00201754660823
2055,70,1,0,0.234549731555
2055,70,1,1,0.614563354622
2055,70,1,2,0.137923035129
2055,70,1,4,0.00379067319454
2055,70,2,1,0.330714892087
2055,70,2,2,0.575497406341
2055,70,2,3,0.0573499115821
2055,70,2,4,0.0200178876013
2055,70,3,2,0.319971873888
2055,70,3,3,0.352374774199
2055,70,3,4,0.283494431202
2055,70,4,4,0.92778224174
2055,71,0,0,0.591780591036
2055,71,0,1,0.397116071764
2055,71,0,4,0.00347749912699
2055,71,1,0,0.213593892159
2055,71,1,1,0.624190155718
2055,71,1,2,0.14841636111
2055,71,1,4,0.00419614343007
2055,71,2,1,0.302673333038
2055,71,2,2,0.597363091294
2055,71,2,3,0.0602781839473
2055,71,2,4,0.0215860500803
2055,71,3,2,0.329529903782
2055,71,3,3,0.355358195115
2055,71,3,4,0.270825867585
2055,71,4,4,0.923817593501
2055,72,0,0,0.580212096361
2055,72,0,1,0.40616762627
2055,72,0,4,0.00520664438079
2055,72,1,0,0.193175440881
2055,72,1,1,0.631471168127
2055,72,1,2,0.160755769119
2055,72,1,4,0.0045812392498
2055,72,2,1,0.276246892918
2055,72,2,2,0.617424800088
2055,72,2,3,0.0635521413204
2055,72,2,4,0.0231705852653
2055,72,3,2,0.335081422542
2055,72,3,3,0.359253606201
2055,72,3,4,0.261436029203
2055,72,4,4,0.920939885933
2055,73,0,0,0.563924747163
2055,73,0,1,0.419983931975
2055,73,0,4,0.00681237740549
2055,73,1,0,0.173450300462
2055,73,1,1,0.636023921966
2055,73,1,2,0.175023103559
2055,73,1,4,0.00494208575051
2055,73,2,1,0.251403220535
2055,73,2,2,0.635434338465
2055,73,2,3,0.0671883559294
2055,73,2,4,0.0247637375578
2055,73,3,2,0.336530794528
2055,73,3,3,0.363962239924
2055,73,3,4,0.254795721604
2055,73,4,4,0.917970365364
2055,74,0,0,0.543464601504
2055,74,0,1,0.437717871602
2055,74,0,4,0.00783026936959
2055,74,1,0,0.154454442207
2055,74,1,1,0.637037379335
2055,74,1,2,0.191145333567
2055,74,1,4,0.00527374947256
2055,74,2,1,0.227761367303
2055,74,2,2,0.65016968319
2055,74,2,3,0.071095326597
2055,74,2,4,0.0263181564427
2055,74,3,2,0.332881267694
2055,74,3,3,0.368216906181
2055,74,3,4,0.249698899347
2055,74,4,4,0.90845032998
2055,75,0,0,0.520567964679
2055,75,0,1,0.459428290672
2055,75,0,4,0.00796548382257
2055,75,1,0,0.136607565794
2055,75,1,1,0.635361376244
2055,75,1,2,0.209494037584
2055,75,1,4,0.00558730715044
2055,75,2,1,0.206143316971
2055,75,2,2,0.663803073365
2055,75,2,3,0.0755473628917
2055,75,2,4,0.0279227457152
2055,75,3,2,0.326829546534
2055,75,3,3,0.374646183552
2055,75,3,4,0.247680328622
2055,75,4,4,0.905116060691
2055,76,0,0,0.495198384939
2055,76,0,1,0.48364851874
2055,76,0,4,0.00720152559366
2055,76,1,0,0.119778823678
2055,76,1,1,0.629751427017
2055,76,1,2,0.229749493085
2055,76,1,4,0.00587877026547
2055,76,2,1,0.185755713066
2055,76,2,2,0.673992338513
2055,76,2,3,0.0803223389921
2055,76,2,4,0.0294840426538
2055,76,3,2,0.316358867108
2055,76,3,3,0.380512648104
2055,76,3,4,0.246689913449
2055,76,4,4,0.895401887885
2055,77,0,0,0.468504646369
2055,77,0,1,0.509747661234
2055,77,0,4,0.00582412847128
2055,77,1,0,0.104187894591
2055,77,1,1,0.620664690301
2055,77,1,2,0.252038398583
2055,77,1,4,0.00616052077751
2055,77,2,1,0.166949181385
2055,77,2,2,0.681870954299
2055,77,2,3,0.0855818080771
2055,77,2,4,0.0310518003111
2055,77,3,2,0.303024164616
2055,77,3,3,0.386954186046
2055,77,3,4,0.247333719294
2055,77,4,4,0.88558298163
2055,78,0,0,0.441096324645
2055,78,0,1,0.536454768857
2055,78,0,4,0.00423704743913
2055,78,1,0,0.0898652200051
2055,78,1,1,0.607905074087
2055,78,1,2,0.27616376273
2055,78,1,4,0.00644088748476
2055,78,2,1,0.149555459899
2055,78,2,2,0.686958535
2055,78,2,3,0.0912988128595
2055,78,2,4,0.0326079256619
2055,78,3,2,0.286858488423
2055,78,3,3,0.393231207565
2055,78,3,4,0.24901025124
2055,78,4,4,0.873402713364
2055,79,0,0,0.414501204661
2055,79,0,1,0.563558128521
2055,79,0,4,0.00279504958696
2055,79,1,0,0.0769951720527
2055,79,1,1,0.592668365016
2055,79,1,2,0.302460142864
2055,79,1,4,0.00674491957664
2055,79,2,1,0.13402587097
2055,79,2,2,0.691791752431
2055,79,2,3,0.0978551543301
2055,79,2,4,0.0342805542419
2055,79,3,2,0.27020881036
2055,79,3,3,0.401775279496
2055,79,3,4,0.25314917422
2055,79,4,4,0.869847908623
2055,80,0,0,0.388141645176
2055,80,0,1,0.588110069498
2055,80,0,4,0.00167760103332
2055,80,1,0,0.0652812807428
2055,80,1,1,0.572910667984
2055,80,1,2,0.329518867225
2055,80,1,4,0.0070633639281
2055,80,2,1,0.119217810508
2055,80,2,2,0.690998988591
2055,80,2,3,0.104529471399
2055,80,2,4,0.0358110984789
2055,80,3,2,0.249640691201
2055,80,3,3,0.40654501011
2055,80,3,4,0.255846318038
2055,80,4,4,0.851542198148
2055,81,0,0,0.364154219233
2055,81,0,1,0.610996407549
2055,81,0,4,0.000925761897675
2055,81,1,0,0.0549669047366
2055,81,1,1,0.550987145736
2055,81,1,2,0.358006205441
2055,81,1,4,0.00743925381421
2055,81,2,1,0.105981008756
2055,81,2,2,0.68936270703
2055,81,2,3,0.112021751589
2055,81,2,4,0.0374420812583
2055,81,3,2,0.229118356711
2055,81,3,3,0.412353305267
2055,81,3,4,0.260042914857
2055,81,4,4,0.83882418943
2055,82,0,0,0.341981412206
2055,82,0,1,0.629299691271
2055,82,0,4,0.000471620486826
2055,82,1,0,0.0457671526037
2055,82,1,1,0.524896963521
2055,82,1,2,0.385837870761
2055,82,1,4,0.00786371611113
2055,82,2,1,0.0933092171314
2055,82,2,2,0.680776548684
2055,82,2,3,0.119331067222
2055,82,2,4,0.0388426771536
2055,82,3,2,0.205427646497
2055,82,3,3,0.411995308694
2055,82,3,4,0.261080957972
2055,82,4,4,0.807058567693
2055,83,0,0,0.323312608329
2055,83,0,1,0.644144671119
2055,83,0,4,0.00022419689796
2055,83,1,0,0.0378125865041
2055,83,1,1,0.496959115153
2055,83,1,2,0.413491326927
2055,83,1,4,0.00838961316666
2055,83,2,1,0.0818505107124
2055,83,2,2,0.669547631777
2055,83,2,3,0.127082816448
2055,83,2,4,0.0402360227281
2055,83,3,2,0.181980328385
2055,83,3,3,0.409816771227
2055,83,3,4,0.261551372899
2055,83,4,4,0.773512370854
2055,84,0,0,0.308934498215
2055,84,0,1,0.65572883451
2055,84,0,4,0.000100348447132
2055,84,1,0,0.0310531510589
2055,84,1,1,0.468364828119
2055,84,1,2,0.44094606471
2055,84,1,4,0.00906929948659
2055,84,2,1,0.0716904766583
2055,84,2,2,0.657300913066
2055,84,2,3,0.135565435178
2055,84,2,4,0.0417233955328
2055,84,3,2,0.160049303135
2055,84,3,3,0.40753016169
2055,84,3,4,0.262399466851
2055,84,4,4,0.743738692712
2055,85,0,0,0.297973322793
2055,85,0,1,0.660862294815
2055,85,0,4,4.24482036645e-05
2055,85,1,0,0.025199541409
2055,85,1,1,0.436758997924
2055,85,1,2,0.464671744885
2055,85,1,4,0.00989690127796
2055,85,2,1,0.0618855026126
2055,85,2,2,0.635828386191
2055,85,2,3,0.142951237959
2055,85,2,4,0.0427667480755
2055,85,3,2,0.136248947232
2055,85,3,3,0.394720117037
2055,85,3,4,0.256716940662
2055,85,4,4,0.686274696351
2055,86,0,0,0.292568155312
2055,86,0,1,0.66283016449
2055,86,0,4,1.71999412953e-05
2055,86,1,0,0.0203871078427
2055,86,1,1,0.406534922483
2055,86,1,2,0.487708673142
2055,86,1,4,0.0110235604972
2055,86,2,1,0.0534694445758
2055,86,2,2,0.615535813181
2055,86,2,3,0.151289716776
2055,86,2,4,0.04402058704
2055,86,3,2,0.115884056916
2055,86,3,3,0.384096234491
2055,86,3,4,0.252503935284
2055,86,4,4,0.639564718636
2055,87,0,0,0.291829980582
2055,87,0,1,0.658112175503
2055,87,0,4,6.6958850848e-06
2055,87,1,0,0.016326998951
2055,87,1,1,0.374981718821
2055,87,1,2,0.505700279192
2055,87,1,4,0.0124709218419
2055,87,2,1,0.0455025497046
2055,87,2,2,0.586909838652
2055,87,2,3,0.158103422842
2055,87,2,4,0.0447931477069
2055,87,3,2,0.0953355294496
2055,87,3,3,0.363280576505
2055,87,3,4,0.241439580223
2055,87,4,4,0.567169942599
2055,88,0,0,0.295869016035
2055,88,0,1,0.645066942846
2055,88,0,4,2.51823260812e-06
2055,88,1,0,0.0128879759251
2055,88,1,1,0.34124359122
2055,88,1,2,0.515273247456
2055,88,1,4,0.0142992811217
2055,88,2,1,0.0376999912213
2055,88,2,2,0.544877846908
2055,88,2,3,0.161231343601
2055,88,2,4,0.0445548259714
2055,88,3,2,0.0738120096182
2055,88,3,3,0.324710932959
2055,88,3,4,0.218097827183
2055,88,4,4,0.448776319576
2055,89,0,0,0.307932980734
2055,89,0,1,0.628383162962
2055,89,0,4,9.28732897009e-07
2055,89,1,0,0.0101982964191
2055,89,1,1,0.311561745273
2055,89,1,2,0.524184266196
2055,89,1,4,0.0169375623191
2055,89,2,1,0.0313642580007
2055,89,2,2,0.508033447993
2055,89,2,3,0.165443849607
2055,89,2,4,0.0446968845373
2055,89,3,2,0.0576374192549
2055,89,3,3,0.293744004938
2055,89,3,4,0.199221462552
2055,89,4,4,
2055,90,0,0,0.327050567748
2055,90,0,1,0.602783443333
2055,90,0,4,3.35573529522e-07
2055,90,1,0,0.00797322720926
2055,90,1,1,0.281251007466
2055,90,1,2,0.524185163617
2055,90,1,4,0.0204716483319
2055,90,2,1,0.0253360869556
2055,90,2,2,0.460061889048
2055,90,2,3,0.165147138919
2055,90,2,4,0.0437462376284
2055,90,3,2,0.04185374484
2055,90,3,3,0.247802791103
2055,90,3,4,0.169466997077
2055,90,4,4,
2055,91,0,0,0.354560408446
2055,91,0,1,0.567697579689
2055,91,0,4,1.19421079085e-07
2055,91,1,0,0.00615007229751
2055,91,1,1,0.250631956851
2055,91,1,2,0.514007130388
2055,91,1,4,0.0252662633895
2055,91,2,1,0.0196703277206
2055,91,2,2,0.400562864743
2055,91,2,3,0.158697962331
2055,91,2,4,0.0413619506231
2055,91,3,2,
2055,91,3,3,
2055,91,3,4,
2055,91,4,4,
2055,92,0,0,0.397435671378
2055,92,0,1,0.529985087636
2055,92,0,4,4.2612327807e-08
2055,92,1,0,0.00490416004036
2055,92,1,1,0.231002165103
2055,92,1,2,0.51735582078
2055,92,1,4,0.0334394715158
2055,92,2,1,0.016369528733
2055,92,2,2,0.374010228668
2055,92,2,3,0.163696852464
2055,92,2,4,0.0421504561842
2055,92,3,2,
2055,92,3,3,
2055,92,3,4,
2055,92,4,4,
2055,93,0,0,0.452116570675
2055,93,0,1,0.47983743011
2055,93,0,4,1.50395936769e-08
2055,93,1,0,0.00387608812081
2055,93,1,1,0.211098551389
2055,93,1,2,0.511923323094
2055,93,1,4,0.0455994234349
2055,93,2,1,0.0132420676238
2055,93,2,2,0.339656603508
2055,93,2,3,0.164332826707
2055,93,2,4,0.0419996959807
2055,93,3,2,
2055,93,3,3,
2055,93,3,4,
2055,93,4,4,
2055,94,0,0,0.514854876834
2055,94,0,1,0.414228135321
2055,94,0,4,5.20483867748e-09
2055,94,1,0,0.00291056334911
2055,94,1,1,0.183315822937
2055,94,1,2,0.476846969539
2055,94,1,4,0.0615454269547
2055,94,2,1,0.00912641277326
2055,94,2,2,0.262974095646
2055,94,2,3,0.140687915949
2055,94,2,4,0.0358774337085
2055,94,3,2,
2055,94,3,3,
2055,94,3,4,
2055,94,4,4,
2055,95,0,0,0.581076850757
2055,95,0,1,0.33647349526
2055,95,0,4,1.75748724672e-09
2055,95,1,0,0.00196551198581
2055,95,1,1,0.14317495536
2055,95,1,2,0.39539013729
2055,95,1,4,0.0779964174938
2055,95,2,1,
2055,95,2,2,
2055,95,2,3,
2055,95,2,4,
2055,95,3,2,
2055,95,3,3,
2055,95,3,4,
2055,95,4,4,
2055,96,0,0,0.668656340085
2055,96,0,1,0.263706913471
2055,96,0,4,5.9865559139e-10
2055,96,1,0,0.00151441855445
2055,96,1,1,0.127581883855
2055,96,1,2,0.369875045597
2055,96,1,4,0.118004190094
2055,96,2,1,
2055,96,2,2,
2055,96,2,3,
2055,96,2,4,
2055,96,3,2,
2055,96,3,3,
2055,96,3,4,
2055,96,4,4,
2055,97,0,0,0.75462992289
2055,97,0,1,0.191196465067
2055,97,0,4,1.98876180096e-10
2055,97,1,0,0.00111830139772
2055,97,1,1,0.108938913189
2055,97,1,2,0.327560181169
2055,97,1,4,0.179423928957
2055,97,2,1,
2055,97,2,2,
2055,97,2,3,
2055,97,2,4,
2055,97,3,2,
2055,97,3,3,
2055,97,3,4,
2055,97,4,4,
2055,98,0,0,0.850993789137
2055,98,0,1,0.130230534482
2055,98,0,4,6.59764454136e-11
2055,98,1,0,0.00103362870909
2055,98,1,1,0.116397929879
2055,98,1,2,0.358292250889
2055,98,1,4,0.358854672338
2055,98,2,1,0.00521197908599
2055,98,2,2,0.241270588664
2055,98,2,3,0.192320823486
2055,98,2,4,0.0518437891265
2055,98,3,2,0.0092856342003
2055,98,3,3,0.185687524519
2055,98,3,4,0.121332459822
2055,98,4,4,
2055,99,0,0,0.899959602663
2055,99,0,1,0.0779561954184
2055,99,0,4,2.06166604631e-11
2055,99,1,0,0.000577641163842
2055,99,1,1,0.0751652105424
2055,99,1,2,0.233583647888
2055,99,1,4,0.457038094878
2055,99,2,1,
2055,99,2,2,
2055,99,2,3,
2055,99,2,4,
2055,99,3,2,
2055,99,3,3,
2055,99,3,4,
2055,99,4,4,
2055,100,0,0,0.948089575993
2055,100,0,1,0.0434216232976
2055,100,0,4,6.478528307e-12
2055,100,1,0,0.000357252480369
2055,100,1,1,0.0536883013261
2055,100,1,2,0.165956848648
2055,100,1,4,0.679927395244
2055,100,2,1,0.00258058020702
2055,100,2,2,0.152415377315
2055,100,2,3,0.147338594497
2055,100,2,4,0.0427932219575
2055,100,3,2,
2055,100,3,3,
2055,100,3,4,
2055,100,4,4,
2055,101,0,0,0.97451669624
2055,101,0,1,0.0219710185354
2055,101,0,4,2.01523995646e-12
2055,101,1,0,0.000172853176887
2055,101,1,1,0.029980657046
2055,101,1,2,0.0907424357265
2055,101,1,4,0.837058071499
2055,101,2,1,0.00306310998097
2055,101,2,2,0.204760101769
2055,101,2,3,0.217381901155
2055,101,2,4,0.0664436062303
2055,101,3,2,0.00852057384997
2055,101,3,3,0.259093380736
2055,101,3,4,0.152771859056
2055,101,4,4,
2055,102,0,0,0.987713698396
2055,102,0,1,0.0101732249726
2055,102,0,4,6.30286140436e-13
2055,102,1,0,7.05159788102e-05
2055,102,1,1,0.0141049152217
2055,102,1,2,0.0411116210679
2055,102,1,4,0.921085043024
2055,102,2,1,0.00200070469718
2055,102,2,2,0.151590473121
2055,102,2,3,0.176343621679
2055,102,2,4,0.0572909740955
2055,102,3,2,0.00619107726747
2055,102,3,3,0.214321864978
2055,102,3,4,0.120357618391
2055,102,4,4,
2055,103,0,0,0.994456221448
2055,103,0,1,0.00432842237
2055,103,0,4,2.00678181419e-13
2055,103,1,0,2.57988557971e-05
2055,103,1,1,0.00594577439109
2055,103,1,2,0.0163985595958
2055,103,1,4,0.965683380932
2055,103,2,1,0.00105836673505
2055,103,2,2,0.0910351299445
2055,103,2,3,0.115740958974
2055,103,2,4,0.0403915717263
2055,103,3,2,0.00390506646395
2055,103,3,3,0.152954732019
2055,103,3,4,0.081144479497
2055,103,4,4,
2055,104,0,0,
2055,104,0,1,
2055,104,0,4,
2055,104,1,0,
2055,104,1,1,
2055,104,1,2,
2055,104,1,4,
2055,104,2,1,
2055,104,2,2,
2055,104,2,3,
2055,104,2,4,
2055,104,3,2,
2055,104,3,3,
2055,104,3,4,
2055,104,4,4,
2055,106,0,0,0.463749943677
2055,106,0,1,9.23736716166e-05
2055,106,0,4,3.6045614549e-15
2055,106,1,0,
2055,106,1,1,
2055,106,1,2,
2055,106,1,4,
2055,106,2,1,
2055,106,2,2,
2055,106,2,3,
2055,106,2,4,
2055,106,3,2,
2055,106,3,3,
2055,106,3,4,
2055,106,4,4,
2055,107,0,0,
2055,107,0,1,
2055,107,0,4,
2055,107,1,0,
2055,107,1,1,
2055,107,1,2,
2055,107,1,4,
2055,107,2,1,
2055,107,2,2,
2055,107,2,3,
2055,107,2,4,
2055,107,3,2,
2055,107,3,3,
2055,107,3,4,
2055,107,4,4,
2055,108,0,0,
2055,108,0,1,
2055,108,0,4,
2055,108,1,0,
2055,108,1,1,
2055,108,1,2,
2055,108,1,4,
2055,108,2,1,
2055,108,2,2,
2055,108,2,3,
2055,108,2,4,
2055,108,3,2,
2055,108,3,3,
2055,108,3,4,
2055,108,4,4,
2055,109,0,0,
2055,109,0,1,
2055,109,0,4,
2055,109,1,0,
2055,109,1,1,
2055,109,1,2,
2055,109,1,4,
2055,109,2,1,
2055,109,2,2,
2055,109,2,3,
2055,109,2,4,
2055,109,3,2,
2055,109,3,3,
2055,109,3,4,
2055,109,4,4,
2055,110,0,0,
2055,110,0,1,
2055,110,0,4,
2055,110,1,0,
2055,110,1,1,
2055,110,1,2,
2055,110,1,4,
2055,110,2,1,
2055,110,2,2,
2055,110,2,3,
2055,110,2,4,
2055,110,3,2,
2055,110,3,3,
2055,110,3,4,
2055,110,4,4,
2055,111,0,0,
2055,111,0,1,
2055,111,0,4,
2055,111,1,0,
2055,111,1,1,
2055,111,1,2,
2055,111,1,4,
2055,111,2,1,
2055,111,2,2,
2055,111,2,3,
2055,111,2,4,
2055,111,3,2,
2055,111,3,3,
2055,111,3,4,
2055,111,4,4,
2055,112,0,0,
2055,112,0,1,
2055,112,0,4,
2055,112,1,0,
2055,112,1,1,
2055,112,1,2,
2055,112,1,4,
2055,112,2,1,
2055,112,2,2,
2055,112,2,3,
2055,112,2,4,
2055,112,3,2,
2055,112,3,3,
2055,112,3,4,
2055,112,4,4,
2055,113,0,0,
2055,113,0,1,
2055,113,0,4,
2055,113,1,0,
2055,113,1,1,
2055,113,1,2,
2055,113,1,4,
2055,113,2,1,
2055,113,2,2,
2055,113,2,3,
2055,113,2,4,
2055,113,3,2,
2055,113,3,3,
2055,113,3,4,
2055,113,4,4,
2055,114,0,0,
2055,114,0,1,
2055,114,0,4,
2055,114,1,0,
2055,114,1,1,
2055,114,1,2,
2055,114,1,4,
2055,114,2,1,
2055,114,2,2,
2055,114,2,3,
2055,114,2,4,
2055,114,3,2,
2055,114,3,3,
2055,114,3,4,
2055,114,4,4,
2055,115,0,0,
2055,115,0,1,
2055,115,0,4,
2055,115,1,0,
2055,115,1,1,
2055,115,1,2,
2055,115,1,4,
2055,115,2,1,
2055,115,2,2,
2055,115,2,3,
2055,115,2,4,
2055,115,3,2,
2055,115,3,3,
2055,115,3,4,
2055,115,4,4,
2055,116,0,0,
2055,116,0,1,
2055,116,0,4,
2055,116,1,0,
2055,116,1,1,
2055,116,1,2,
2055,116,1,4,
2055,116,2,1,
2055,116,2,2,
2055,116,2,3,
2055,116,2,4,
2055,116,3,2,
2055,116,3,3,
2055,116,3,4,
2055,116,4,4,
2055,117,0,0,
2055,117,0,1,
2055,117,0,4,
2055,117,1,0,
2055,117,1,1,
2055,117,1,2,
2055,117,1,4,
2055,117,2,1,
2055,117,2,2,
2055,117,2,3,
2055,117,2,4,
2055,117,3,2,
2055,117,3,3,
2055,117,3,4,
2055,117,4,4,
2055,118,0,0,
2055,118,0,1,
2055,118,0,4,
2055,118,1,0,
2055,118,1,1,
2055,118,1,2,
2055,118,1,4,
2055,118,2,1,
2055,118,2,2,
2055,118,2,3,
2055,118,2,4,
2055,118,3,2,
2055,118,3,3,
2055,118,3,4,
2055,118,4,4,
2055,119,0,0,
2055,119,0,1,
2055,119,0,4,
2055,119,1,0,
2055,119,1,1,
2055,119,1,2,
2055,119,1,4,
2055,119,2,1,
2055,119,2,2,
2055,119,2,3,
2055,119,2,4,
2055,119,3,2,
2055,119,3,3,
2055,119,3,4,
2055,119,4,4,
2055,120,0,0,
2055,120,0,1,
2055,120,0,4,
2055,120,1,0,
2055,120,1,1,
2055,120,1,2,
2055,120,1,4,
2055,120,2,1,
2055,120,2,2,
2055,120,2,3,
2055,120,2,4,
2055,120,3,2,
2055,120,3,3,
2055,120,3,4,
2055,120,4,4,
2056,0,0,0,1.0
2056,0,0,1,0.0
2056,0,0,4,0.0
2056,0,1,0,1.0
2056,0,1,1,0.0
2056,0,1,2,0.0
2056,0,1,4,0.0
2056,0,2,1,0.0
2056,0,2,2,0.0
2056,0,2,3,0.0
2056,0,2,4,0.0
2056,0,3,2,0.0
2056,0,3,3,0.0
2056,0,3,4,0.0
2056,0,4,4,0.0
2056,1,0,0,1.0
2056,1,0,1,0.0
2056,1,0,4,0.0
2056,1,1,0,1.0
2056,1,1,1,0.0
2056,1,1,2,0.0
2056,1,1,4,0.0
2056,1,2,1,0.0
2056,1,2,2,0.0
2056,1,2,3,0.0
2056,1,2,4,0.0
2056,1,3,2,0.0
2056,1,3,3,0.0
2056,1,3,4,0.0
2056,1,4,4,0.0
2056,2,0,0,1.0
2056,2,0,1,0.0
2056,2,0,4,0.0
2056,2,1,0,1.0
2056,2,1,1,0.0
2056,2,1,2,0.0
2056,2,1,4,0.0
2056,2,2,1,0.0
2056,2,2,2,0.0
2056,2,2,3,0.0
2056,2,2,4,0.0
2056,2,3,2,0.0
2056,2,3,3,0.0
2056,2,3,4,0.0
2056,2,4,4,0.0
2056,3,0,0,1.0
2056,3,0,1,0.0
2056,3,0,4,0.0
2056,3,1,0,1.0
2056,3,1,1,0.0
2056,3,1,2,0.0
2056,3,1,4,0.0
2056,3,2,1,0.0
2056,3,2,2,0.0
2056,3,2,3,0.0
2056,3,2,4,0.0
2056,3,3,2,0.0
2056,3,3,3,0.0
2056,3,3,4,0.0
2056,3,4,4,0.0
2056,4,0,0,1.0
2056,4,0,1,0.0
2056,4,0,4,0.0
2056,4,1,0,1.0
2056,4,1,1,0.0
2056,4,1,2,0.0
2056,4,1,4,0.0
2056,4,2,1,0.0
2056,4,2,2,0.0
2056,4,2,3,0.0
2056,4,2,4,0.0
2056,4,3,2,0.0
2056,4,3,3,0.0
2056,4,3,4,0.0
2056,4,4,4,0.0
2056,5,0,0,1.0
2056,5,0,1,0.0
2056,5,0,4,0.0
2056,5,1,0,1.0
2056,5,1,1,0.0
2056,5,1,2,0.0
2056,5,1,4,0.0
2056,5,2,1,0.0
2056,5,2,2,0.0
2056,5,2,3,0.0
2056,5,2,4,0.0
2056,5,3,2,0.0
2056,5,3,3,0.0
2056,5,3,4,0.0
2056,5,4,4,0.0
2056,6,0,0,1.0
2056,6,0,1,0.0
2056,6,0,4,0.0
2056,6,1,0,1.0
2056,6,1,1,0.0
2056,6,1,2,0.0
2056,6,1,4,0.0
2056,6,2,1,0.0
2056,6,2,2,0.0
2056,6,2,3,0.0
2056,6,2,4,0.0
2056,6,3,2,0.0
2056,6,3,3,0.0
2056,6,3,4,0.0
2056,6,4,4,0.0
2056,7,0,0,1.0
2056,7,0,1,0.0
2056,7,0,4,0.0
2056,7,1,0,1.0
2056,7,1,1,0.0
2056,7,1,2,0.0
2056,7,1,4,0.0
2056,7,2,1,0.0
2056,7,2,2,0.0
2056,7,2,3,0.0
2056,7,2,4,0.0
2056,7,3,2,0.0
2056,7,3,3,0.0
2056,7,3,4,0.0
2056,7,4,4,0.0
2056,8,0,0,1.0
2056,8,0,1,0.0
2056,8,0,4,0.0
2056,8,1,0,1.0
2056,8,1,1,0.0
2056,8,1,2,0.0
2056,8,1,4,0.0
2056,8,2,1,0.0
2056,8,2,2,0.0
2056,8,2,3,0.0
2056,8,2,4,0.0
2056,8,3,2,0.0
2056,8,3,3,0.0
2056,8,3,4,0.0
2056,8,4,4,0.0
2056,9,0,0,1.0
2056,9,0,1,0.0
2056,9,0,4,0.0
2056,9,1,0,1.0
2056,9,1,1,0.0
2056,9,1,2,0.0
2056,9,1,4,0.0
2056,9,2,1,0.0
2056,9,2,2,0.0
2056,9,2,3,0.0
2056,9,2,4,0.0
2056,9,3,2,0.0
2056,9,3,3,0.0
2056,9,3,4,0.0
2056,9,4,4,0.0
2056,10,0,0,1.0
2056,10,0,1,0.0
2056,10,0,4,0.0
2056,10,1,0,1.0
2056,10,1,1,0.0
2056,10,1,2,0.0
2056,10,1,4,0.0
2056,10,2,1,0.0
2056,10,2,2,0.0
2056,10,2,3,0.0
2056,10,2,4,0.0
2056,10,3,2,0.0
2056,10,3,3,0.0
2056,10,3,4,0.0
2056,10,4,4,0.0
2056,11,0,0,1.0
2056,11,0,1,0.0
2056,11,0,4,0.0
2056,11,1,0,1.0
2056,11,1,1,0.0
2056,11,1,2,0.0
2056,11,1,4,0.0
2056,11,2,1,0.0
2056,11,2,2,0.0
2056,11,2,3,0.0
2056,11,2,4,0.0
2056,11,3,2,0.0
2056,11,3,3,0.0
2056,11,3,4,0.0
2056,11,4,4,0.0
2056,12,0,0,1.0
2056,12,0,1,0.0
2056,12,0,4,0.0
2056,12,1,0,1.0
2056,12,1,1,0.0
2056,12,1,2,0.0
2056,12,1,4,0.0
2056,12,2,1,0.0
2056,12,2,2,0.0
2056,12,2,3,0.0
2056,12,2,4,0.0
2056,12,3,2,0.0
2056,12,3,3,0.0
2056,12,3,4,0.0
2056,12,4,4,0.0
2056,13,0,0,1.0
2056,13,0,1,0.0
2056,13,0,4,0.0
2056,13,1,0,1.0
2056,13,1,1,0.0
2056,13,1,2,0.0
2056,13,1,4,0.0
2056,13,2,1,0.0
2056,13,2,2,0.0
2056,13,2,3,0.0
2056,13,2,4,0.0
2056,13,3,2,0.0
2056,13,3,3,0.0
2056,13,3,4,0.0
2056,13,4,4,0.0
2056,14,0,0,1.0
2056,14,0,1,0.0
2056,14,0,4,0.0
2056,14,1,0,1.0
2056,14,1,1,0.0
2056,14,1,2,0.0
2056,14,1,4,0.0
2056,14,2,1,0.0
2056,14,2,2,0.0
2056,14,2,3,0.0
2056,14,2,4,0.0
2056,14,3,2,0.0
2056,14,3,3,0.0
2056,14,3,4,0.0
2056,14,4,4,0.0
2056,15,0,0,1.0
2056,15,0,1,0.0
2056,15,0,4,0.0
2056,15,1,0,1.0
2056,15,1,1,0.0
2056,15,1,2,0.0
2056,15,1,4,0.0
2056,15,2,1,0.0
2056,15,2,2,0.0
2056,15,2,3,0.0
2056,15,2,4,0.0
2056,15,3,2,0.0
2056,15,3,3,0.0
2056,15,3,4,0.0
2056,15,4,4,0.0
2056,16,0,0,1.0
2056,16,0,1,0.0
2056,16,0,4,0.0
2056,16,1,0,1.0
2056,16,1,1,0.0
2056,16,1,2,0.0
2056,16,1,4,0.0
2056,16,2,1,0.0
2056,16,2,2,0.0
2056,16,2,3,0.0
2056,16,2,4,0.0
2056,16,3,2,0.0
2056,16,3,3,0.0
2056,16,3,4,0.0
2056,16,4,4,0.0
2056,17,0,0,1.0
